what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264018396848
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264018398158
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264018410433
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264018416763
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018490904
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018493634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018501569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018504739
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018505589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018507359
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1264018507369
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018525657
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018527087
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018527137
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018529132
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018529317
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1264018529507
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1264018529507
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1264018529517
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1264018529527
