what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1264019125402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019125512
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264019243360
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.100.v20090525,"org.eclipse.equinox.p2.updatesite",1264019254300
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019310445
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1264019310510
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019310890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019347893
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1264019389127
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264019389187
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1264019389197
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019390217
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019394220
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019396012
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019399192
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264019399332
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ant",1264019399550
stopped,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1264019399550
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1264019399550
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1264019399550
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1264019399550
stopped,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1264019399552
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1264019399552
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1264019399560
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1264019399570
