what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051101420
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051191883
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051194489
started,bundle,net.sf.webcat.eclipse.submitter,1.3.0,"net.sf.webcat.eclipse.submitter",1264051196568
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264051210215
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264051219704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051251457
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051252845
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051279143
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264051281786
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1264051283544
started,bundle,net.sf.webcat.eclipse.submitter.ui,1.3.0,"net.sf.webcat.eclipse.submitter.ui",1264051286054
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051286107
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051291734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051291751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051303586
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051312808
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051338307
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051342727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051345541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051345558
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051375146
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1264051381179
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1264051381495
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264051381753
