what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1264017904824
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1264017904824
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264017904824
java.vm.specification.version,sysinfo,,,"1.0",1264017904824
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1264017904824
java.vm.version,sysinfo,,,"16.0-b06",1264017904824
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264017963604
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018066308
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018067568
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018069248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018070498
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018072278
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264018072488
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1264018072998
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1264018072998
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1264018072998
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1264018073008
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1264018073008
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ui",1264018073018
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1264018073018
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.resources.ui",1264018073018
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.2.v20090912-0400-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1264018073018
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1264018073018
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.help.ui",1264018073018
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.bugs",1264018073018
